author,studyID,treatment,responders,sampleSize,age,child,young,adult,elder,(female=1),ethnic(asian),asian,middle-east,hispanic,white,black,condition(not-at-risk),not-at-risk,chronic-dis,immuno,variant(wildtype),alpha,beta,gamma,delta,omicron,subgroup,ROB(low),moderate,critical,outcome,vac_product,study.type,study
"Cerqueira-Silva, 2022a",87,two-dose-inactivated,322786,913052,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2CV,CC,"Cerqueira-Silva, 2022a-87"
"Palacios, 2021",238,two-dose-inactivated,85,4953,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,symp,2CV,RCT,"Palacios, 2021-238"
"Palacios, 2021",239,two-dose-inactivated,1,3638,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,severe,2CV,RCT,"Palacios, 2021-239"
"Palacios, 2021",240,two-dose-inactivated,83,4741,18-59yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2CV,RCT,"Palacios, 2021-240"
"Palacios, 2021",241,two-dose-inactivated,2,212,=60yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2CV,RCT,"Palacios, 2021-241"
"Tanriover, 2021",304,two-dose-inactivated,9,6646,all,all,all,all,all,all,Turkish,0,1,0,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2CV,RCT,"Tanriover, 2021-304"
"Cerqueira-Silva, 2022a",353,two-dose-inactivated,25134,80547,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2CV,CC,"Cerqueira-Silva, 2022a-353"
"Cerqueira-Silva, 2022a",354,two-dose-inactivated,12232,51161,18-59yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2CV,CC,"Cerqueira-Silva, 2022a-354"
"Cerqueira-Silva, 2022a",355,two-dose-inactivated,10430,24235,60-79yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2CV,CC,"Cerqueira-Silva, 2022a-355"
"Cerqueira-Silva, 2022a",356,two-dose-inactivated,2472,5151,>=80,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2CV,CC,"Cerqueira-Silva, 2022a-356"
"Cerqueira-Silva, 2022a",357,two-dose-inactivated,4259,59672,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp/death,2CV,CC,"Cerqueira-Silva, 2022a-357"
"Cerqueira-Silva, 2022a",358,two-dose-inactivated,278,39207,18-59yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp/death,2CV,CC,"Cerqueira-Silva, 2022a-358"
"Cerqueira-Silva, 2022a",359,two-dose-inactivated,2754,16559,60-79yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp/death,2CV,CC,"Cerqueira-Silva, 2022a-359"
"Cerqueira-Silva, 2022a",360,two-dose-inactivated,1227,3906,>=80,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp/death,2CV,CC,"Cerqueira-Silva, 2022a-360"
"Cerqueira-Silva, 2021",361,two-dose-inactivated,2533,23515,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2CV,CC,"Cerqueira-Silva, 2021-361"
"Cerqueira-Silva, 2021",362,two-dose-inactivated,131,1582,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,2CV,CC,"Cerqueira-Silva, 2021-362"
"Cerqueira-Silva, 2022b",364,two-dose-inactivated,194864,4574691,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Symp,2CV,RC,"Cerqueira-Silva, 2022b-364"
"Cerqueira-Silva, 2022b",366,two-dose-inactivated,28810,4624347,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Hosp,2CV,RC,"Cerqueira-Silva, 2022b-366"
"Cerqueira-Silva, 2022b",368,two-dose-inactivated,13166,4629255,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,2CV,RC,"Cerqueira-Silva, 2022b-368"
"Dunkle, 2022",92,two-dose-protein-based,16,463,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-92"
"Dunkle, 2022",93,two-dose-protein-based,16,18584,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-93"
"Dunkle, 2022",94,two-dose-protein-based,12,15264,18-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-94"
"Dunkle, 2022",95,two-dose-protein-based,5,9050,all,all,all,all,all,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-95"
"Dunkle, 2022",96,two-dose-protein-based,9,8262,all,all,all,all,all,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-96"
"Dunkle, 2022",97,two-dose-protein-based,12,13140,all,all,all,all,all,all,white,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-97"
"Dunkle, 2022",98,two-dose-protein-based,1,1894,all,all,all,all,all,all,black,0,0,0,0,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-98"
"Dunkle, 2022",99,two-dose-protein-based,2,4068,all,all,all,all,all,all,non-white,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-99"
"Dunkle, 2022",100,two-dose-protein-based,8,3733,all,all,all,all,all,all,hispanic,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-100"
"Dunkle, 2022",101,two-dose-protein-based,6,13538,all,all,all,all,all,all,non-hispanic,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-101"
"Dunkle, 2022",102,two-dose-protein-based,14,16294,all,all,all,all,all,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-102"
"Dunkle, 2022",103,two-dose-protein-based,7,8109,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,at-risk,0,1,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-103"
"Dunkle, 2022",104,two-dose-protein-based,7,9203,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,not-at-risk,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-104"
"Dunkle, 2022",105,two-dose-protein-based,13,16493,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,high-risk,0,1,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2NVX,RCT,"Dunkle, 2022-105"
"Heath, 2021",160,two-dose-protein-based,9,5067,18-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2NVX,RCT,"Heath, 2021-160"
"Heath, 2021",161,two-dose-protein-based,1,1953,=65-84yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2NVX,RCT,"Heath, 2021-161"
"Heath, 2021",162,two-dose-protein-based,8,6625,all,all,all,all,all,all,white,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2NVX,RCT,"Heath, 2021-162"
"Heath, 2021",163,two-dose-protein-based,2,302,all,all,all,all,all,all,other,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2NVX,RCT,"Heath, 2021-163"
"Heath, 2021",164,two-dose-protein-based,1,7020,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,non-alpha,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2NVX,RCT,"Heath, 2021-164"
"Heath, 2021",165,two-dose-protein-based,8,7020,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,subgroup,NA,NA,NA,symp,2NVX,RCT,"Heath, 2021-165"
"Heath, 2021",166,two-dose-protein-based,3,3117,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,at-risk,0,1,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2NVX,RCT,"Heath, 2021-166"
"Heath, 2021",167,two-dose-protein-based,7,3903,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,not-at-risk,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2NVX,RCT,"Heath, 2021-167"
"Ella, 2021",106,two-dose-inactivated,24,8471,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,symp,2BBV,RCT,"Ella, 2021-106"
"Ella, 2021",107,two-dose-inactivated,1,8471,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,severe,2BBV,RCT,"Ella, 2021-107"
"Ella, 2021",108,two-dose-inactivated,19,7578,18-59yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2BBV,RCT,"Ella, 2021-108"
"Ella, 2021",109,two-dose-inactivated,5,893,=60yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2BBV,RCT,"Ella, 2021-109"
"Ella, 2021",110,two-dose-inactivated,12,2328,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,at-risk,0,1,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2BBV,RCT,"Ella, 2021-110"
"Ella, 2021",111,two-dose-inactivated,18,8471,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,all,all,all,all,all,all,overall,NA,NA,NA,doc-infect,2BBV,RCT,"Ella, 2021-111"
"Ella, 2021",112,two-dose-inactivated,13,8471,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,doc-infect,2BBV,RCT,"Ella, 2021-112"
"Ella, 2021",113,two-dose-inactivated,1,8471,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,kappa,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BBV,RCT,"Ella, 2021-113"
"Ella, 2021",114,two-dose-inactivated,3,8471,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,other,all,all,all,all,all,subgroup,NA,NA,NA,doc-infect,2BBV,RCT,"Ella, 2021-114"
"Ella, 2021",115,two-dose-inactivated,1,8471,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,subgroup,NA,NA,NA,doc-infect,2BBV,RCT,"Ella, 2021-115"
"Desai, 2022",369,two-dose-inactivated,189,482,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,symp,2BBV,CC,"Desai, 2022-369"
"Desai, 2022",370,two-dose-inactivated,66,184,all,all,all,all,all,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,symp,2BBV,CC,"Desai, 2022-370"
"Desai, 2022",371,two-dose-inactivated,123,298,all,all,all,all,all,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,symp,2BBV,CC,"Desai, 2022-371"
"martinez-baz, 2021",212,one-dose-adeno,511,2596,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1J,PC,"martinez-baz, 2021-212"
"martinez-baz, 2021",220,one-dose-adeno,220,2539,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1J,PC,"martinez-baz, 2021-220"
"Sadoff, 2021",280,one-dose-adeno,110,19514,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,symp,1J,RCT,"Sadoff, 2021-280"
"Sadoff, 2021",281,one-dose-adeno,105,19514,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,severe,1J,RCT,"Sadoff, 2021-281"
"Sadoff, 2021",282,one-dose-adeno,95,19514,18-59yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2021-282"
"Sadoff, 2021",283,one-dose-adeno,22,19514,=60yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2021-283"
"Sadoff, 2021",284,one-dose-adeno,114,19514,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,doc-infect,1J,RCT,"Sadoff, 2021-284"
"Sadoff, 2021",285,one-dose-adeno,48,4879,all,all,all,all,all,all,worldwide,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2021-285"
"Sadoff, 2021",286,one-dose-adeno,14,4879,all,all,all,all,all,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2021-286"
"Sadoff, 2021",287,one-dose-adeno,10,4879,all,all,all,all,all,all,brazilian,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2021-287"
"Sadoff, 2021",288,one-dose-adeno,13,4879,all,all,all,all,all,all,south african,0,0,0,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2021-288"
"Sadoff, 2022",289,one-dose-adeno,484,19400,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,Any SARS-COV-2,all,all,all,all,all,overall,NA,NA,NA,severe,1J,RCT,"Sadoff, 2022-289"
"Sadoff, 2022",290,one-dose-adeno,9,19400,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2022-290"
"Sadoff, 2022",291,one-dose-adeno,36,19400,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,beta,0,1,0,0,0,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2022-291"
"Sadoff, 2022",292,one-dose-adeno,11,19400,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2022-292"
"Sadoff, 2022",293,one-dose-adeno,74,19400,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,gamma,0,0,1,0,0,subgroup,NA,NA,NA,severe,1J,RCT,"Sadoff, 2022-293"
"Cerqueira-Silva, 2021",361,one-dose-adeno,2023,5726,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,1J,CC,"Cerqueira-Silva, 2021-361"
"Cerqueira-Silva, 2021",362,one-dose-adeno,166,1326,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,1J,CC,"Cerqueira-Silva, 2021-362"
"Palacios, 2021",237,one-dose-inactivated,94,5717,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,symp,1CV,RCT,"Palacios, 2021-237"
"Cerqueira-Silva, 2021",361,one-dose-inactivated,630,4627,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,1CV,CC,"Cerqueira-Silva, 2021-361"
"Cerqueira-Silva, 2021",362,one-dose-inactivated,57,399,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,1CV,CC,"Cerqueira-Silva, 2021-362"
"Cerqueira-Silva, 2022b",364,one-dose-inactivated,74895,1290469,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Symp,1CV,RC,"Cerqueira-Silva, 2022b-364"
"Cerqueira-Silva, 2022b",366,one-dose-inactivated,15076,1303567,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Hosp,1CV,RC,"Cerqueira-Silva, 2022b-366"
"Cerqueira-Silva, 2022b",368,one-dose-inactivated,7203,1305706,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,1CV,RC,"Cerqueira-Silva, 2022b-368"
"Abu Raddad, 2021",1,one-dose-mRNA,892,2133,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,doc-infect,1BNT,CC,"Abu Raddad, 2021-1"
"Abu Raddad, 2021",2,one-dose-mRNA,1329,2909,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,beta,0,1,0,0,0,,NA,NA,NA,doc-infect,1BNT,CC,"Abu Raddad, 2021-2"
"Andrews, 2022",12,one-dose-mRNA,600,31788,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,symp,1BNT,CC,"Andrews, 2022-12"
"Andrews, 2022",13,one-dose-mRNA,5529,13996,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,subgroup,NA,NA,NA,symp,1BNT,CC,"Andrews, 2022-13"
"Bjork, 2022",36,one-dose-mRNA,25,14690,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1BNT,RC,"Bjork, 2022-36"
"Collie, 2022",89,one-dose-mRNA,1279,16918,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,hosp,1BNT,CC,"Collie, 2022-89"
"Glatman-Freedman, 2021b",141,one-dose-mRNA,571,7166,>=16,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1BNT,RC,"Glatman-Freedman, 2021b-141"
"Glatman-Freedman, 2021b",142,one-dose-mRNA,509,3631,>=60,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1BNT,RC,"Glatman-Freedman, 2021b-142"
"Glatman-Freedman, 2021b",143,one-dose-mRNA,227,785,>=80,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1BNT,RC,"Glatman-Freedman, 2021b-143"
"Glatman-Freedman, 2021b",147,one-dose-mRNA,393,7166,>=16,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,1BNT,RC,"Glatman-Freedman, 2021b-147"
"Glatman-Freedman, 2021b",148,one-dose-mRNA,364,3631,>=60,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,1BNT,RC,"Glatman-Freedman, 2021b-148"
"Glatman-Freedman, 2021b",149,one-dose-mRNA,170,785,>=80,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,1BNT,RC,"Glatman-Freedman, 2021b-149"
"Glatman-Freedman, 2021b",153,one-dose-mRNA,178,7166,>=16,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,1BNT,RC,"Glatman-Freedman, 2021b-153"
"Glatman-Freedman, 2021b",154,one-dose-mRNA,174,3631,>=60,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,1BNT,RC,"Glatman-Freedman, 2021b-154"
"Glatman-Freedman, 2021b",155,one-dose-mRNA,95,785,>=80,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,1BNT,RC,"Glatman-Freedman, 2021b-155"
"Lopez, 2021",204,one-dose-mRNA,450,8641,=16yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,symp,1BNT,CC,"Lopez, 2021-204"
"Lopez, 2021",207,one-dose-mRNA,137,8641,=16yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,symp,1BNT,CC,"Lopez, 2021-207"
"martinez-baz, 2021",212,one-dose-mRNA,421,2539,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1BNT,PC,"martinez-baz, 2021-212"
"martinez-baz, 2021",220,one-dose-mRNA,691,9099,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1BNT,PC,"martinez-baz, 2021-220"
"Olson, 2022",235,one-dose-mRNA,1,428,12-18yr,0,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1BNT,CC,"Olson, 2022-235"
"Polack, 2020",257,one-dose-mRNA,1,21669,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,severe,1BNT,RCT,"Polack, 2020-257"
"Powell, 2021",262,one-dose-mRNA,2632,10831,12-15yr,0,1,0,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,symp,1BNT,CC,"Powell, 2021-262"
"Powell, 2021",264,one-dose-mRNA,571,3690,12-15yr,0,1,0,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,symp,1BNT,CC,"Powell, 2021-264"
"Powell, 2021",266,one-dose-mRNA,1414,7477,16-17yr,0,1,0,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,symp,1BNT,CC,"Powell, 2021-266"
"Powell, 2021",268,one-dose-mRNA,219,667,16-17yr,0,1,0,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,symp,1BNT,CC,"Powell, 2021-268"
"Powell, 2021",270,one-dose-mRNA,4,36751,12-15yr,0,1,0,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,1BNT,CC,"Powell, 2021-270"
"Powell, 2021",271,one-dose-mRNA,22,33945,16-17yr,0,1,0,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,1BNT,CC,"Powell, 2021-271"
"Shrotri, 2021",294,one-dose-mRNA,23,4681,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1BNT,PC,"Shrotri, 2021-294"
"Skowronski, 2021a",296,one-dose-mRNA,751,12451,70,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1BNT,CC,"Skowronski, 2021a-296"
"Skowronski, 2021b",298,one-dose-mRNA,1282,20479,50-69yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,1BNT,CC,"Skowronski, 2021b-298"
"Skowronski, 2021b",301,one-dose-mRNA,127,20479,50-69yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,1BNT,CC,"Skowronski, 2021b-301"
"Tartof, 2021",305,one-dose-mRNA,1,6819,12-15yr,0,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,1BNT,RC,"Tartof, 2021-305"
